seller_id,policy,elapsed_frac,shading,spend,roas
seller_1,aggressive,0.5824768518518518,0.80008,0.0,0.0
seller_2,roi_driven,0.5824768518518518,0.8000400000000001,0.0,0.0
seller_3,conservative,0.5824768518518518,0.800016,0.0,0.0
seller_4,risk_averse,0.5824768518518518,0.8,0.0,0.0
seller_5,exploratory,0.5824768518518518,0.8001488180769544,0.0,0.0
seller_1,aggressive,0.37527777777777777,0.8842207273139835,1.2820381916028563,0.0
seller_2,roi_driven,0.37527777777777777,0.8090085657811074,2.4539956750129264,0.0
seller_3,conservative,0.37527777777777777,0.8160792927004293,0.566848090958569,0.0
seller_4,risk_averse,0.37527777777777777,0.7996800479968001,1.0754280908393992,0.0
seller_5,exploratory,0.37527777777777777,0.8089019246299259,0.4,0.0
seller_1,aggressive,0.08184027777777778,0.9772101472498642,2.137800491790599,0.0
seller_2,roi_driven,0.08184027777777778,0.7320175614893761,3.114682915959724,0.0
seller_3,conservative,0.08184027777777778,0.8312671807005209,2.7694427764875016,18.05417336097309
seller_4,risk_averse,0.08184027777777778,0.7990405278240396,3.127144592502649,0.0
seller_5,exploratory,0.08184027777777778,0.8139610208871815,1.884160987059419,0.0
seller_1,aggressive,0.8943055555555556,1.079978836041247,4.952488862348174,0.0
seller_2,roi_driven,0.8943055555555556,0.6623535682981095,4.086325362029239,0.0
seller_3,conservative,0.8943055555555556,0.8463313746060024,5.410540975824283,9.241220096735821
seller_4,risk_averse,0.8943055555555556,0.7985612233474447,5.045466148900135,0.0
seller_5,exploratory,0.8943055555555556,0.8094098365303442,2.915341540715846,17.15064917838847
seller_1,aggressive,0.4659490740740741,1.193555234336693,7.281740679251969,0.0
seller_2,roi_driven,0.4659490740740741,0.599319295762013,5.261406029445761,0.0
seller_3,conservative,0.4659490740740741,0.8597061165081372,6.586571328836056,7.591202995266998
seller_4,risk_averse,0.4659490740740741,0.7983216789364787,6.132075949325912,0.0
seller_5,exploratory,0.4659490740740741,0.8085507281948171,4.387098890548443,11.397053325540462
seller_1,aggressive,0.13252314814814814,1.3190759391493383,9.706744649238393,0.0
seller_2,roi_driven,0.13252314814814814,0.5422838125498175,5.7517142480984,0.0
seller_3,conservative,0.13252314814814814,0.8729778809095052,8.25640204590635,6.055906643353294
seller_4,risk_averse,0.13252314814814814,0.7980822063816497,6.837729812263212,0.0
seller_5,exploratory,0.13252314814814814,0.8111781360001794,4.587098890548442,21.800271235932264
seller_1,aggressive,0.7326273148148148,1.45721410508273,11.088919163829402,0.0
seller_2,roi_driven,0.7326273148148148,0.49067623123941756,5.8517142480984,0.0
seller_3,conservative,0.7326273148148148,0.8840111900869686,10.645889256470758,9.393297036151138
seller_4,risk_averse,0.7326273148148148,0.7980023981610116,6.937729812263211,0.0
seller_5,exploratory,0.7326273148148148,0.8104403983453448,5.918017580974575,16.897550342108325
seller_1,aggressive,0.07175925925925926,1.6078880473086474,13.467348166075835,3.712683401617973
seller_2,roi_driven,0.07175925925925926,0.4439799941127699,5.8517142480984,0.0
seller_3,conservative,0.07175925925925926,0.8933595592747539,12.509804410707972,7.993730094964824
seller_4,risk_averse,0.07175925925925926,0.7974439640348753,9.187949637173594,0.0
seller_5,exploratory,0.07175925925925926,0.8079320414496672,6.753708643178753,14.8066796012884
seller_1,aggressive,0.3840162037037037,1.7736093327423985,16.542248544260218,3.0225637020397
seller_2,roi_driven,0.3840162037037037,0.40172770275516767,6.077842691374359,0.0
seller_3,conservative,0.3840162037037037,0.9038908487620743,14.699853623909338,6.802788827594163
seller_4,risk_averse,0.3840162037037037,0.7973642196384718,9.287949637173593,0.0
seller_5,exploratory,0.3840162037037037,0.8091663865146812,7.51263068209391,13.310916539308456
seller_1,aggressive,0.6046412037037037,1.9530882185458858,18.229398770046565,2.742822219795693
seller_2,roi_driven,0.6046412037037037,0.3634964397065894,6.077842691374359,0.0
seller_3,conservative,0.6046412037037037,0.9145462854162478,15.24356533944828,9.840217603936813
seller_4,risk_averse,0.6046412037037037,0.7971250342927096,9.922664884076063,0.0
seller_5,exploratory,0.6046412037037037,0.8090988946331303,9.260499236684993,16.197830825986433
seller_1,aggressive,0.22793981481481482,2.1477205533496324,21.338199219653294,2.343215539666913
seller_2,roi_driven,0.22793981481481482,0.32890353533794714,6.377842691374358,0.0
seller_3,conservative,0.22793981481481482,0.9232199054968521,16.796821959557207,8.93026075772933
seller_4,risk_averse,0.22793981481481482,0.7970453217892803,10.022664884076063,0.0
seller_5,exploratory,0.22793981481481482,0.8106410223112438,9.817437035494732,15.27893679966352
seller_1,aggressive,0.03234953703703704,2.3586805820398036,23.546461253667985,2.123461332951302
seller_2,roi_driven,0.03234953703703704,0.2976027375814735,6.377842691374358,0.0
seller_3,conservative,0.03234953703703704,0.9319757867888371,17.60697609083146,8.519350468028977
seller_4,risk_averse,0.03234953703703704,0.7970453217892803,10.022664884076063,0.0
seller_5,exploratory,0.03234953703703704,0.8064941138534217,10.622039970492965,14.121581204428338
seller_1,aggressive,6.944444444444444e-05,2.587255761894651,27.58474205725614,1.812596249630239
seller_2,roi_driven,6.944444444444444e-05,0.2692807461767922,6.377842691374358,0.0
seller_3,conservative,6.944444444444444e-05,0.9416053574717006,17.70697609083146,8.471237507214395
seller_4,risk_averse,6.944444444444444e-05,0.796646878824948,10.88625973954416,0.0
seller_5,exploratory,6.944444444444444e-05,0.8028245814726371,11.228220940364212,13.359195619384955
seller_1,aggressive,0.5286921296296296,2.828349448874444,32.15662664287226,1.5548894650951468
seller_2,roi_driven,0.5286921296296296,0.24365407674275377,6.377842691374358,0.0
seller_3,conservative,0.5286921296296296,0.949851440983494,18.840223159796327,7.961689133284215
seller_4,risk_averse,0.5286921296296296,0.7964875574156518,11.08625973954416,0.0
